restId,itemName,price,calories,photo,createdAt,updatedAt
18,Milk - Homo,172.21,437,http://dummyimage.com/128x100.png/5fa2dd/ffffff,2018-04-16 08:13:58,2022-02-21 19:44:07
11,"Wine - Red, Lurton Merlot De",705.62,259,http://dummyimage.com/240x100.png/cc0000/ffffff,2020-03-17 09:19:36,2023-08-25 16:52:31
29,"Tarragon - Primerba, Paste",98.0,1114,http://dummyimage.com/180x100.png/dddddd/000000,2019-03-24 06:13:39,2024-04-19 08:28:44
37,"Liners - Banana, Paper",989.49,1247,http://dummyimage.com/211x100.png/dddddd/000000,2018-09-22 13:45:59,2023-03-06 10:30:27
30,"Sparkling Wine - Rose, Freixenet",880.0,1424,http://dummyimage.com/200x100.png/5fa2dd/ffffff,2017-08-27 11:52:08,2021-01-20 11:53:53
26,"Veal - Inside, Choice",156.64,1527,http://dummyimage.com/170x100.png/ff4444/ffffff,2019-08-23 00:17:03,2023-03-09 22:26:27
9,Bagelers,551.72,941,http://dummyimage.com/227x100.png/cc0000/ffffff,2019-04-02 03:44:31,2022-09-03 08:52:20
3,Spice - Peppercorn Melange,914.61,95,http://dummyimage.com/162x100.png/5fa2dd/ffffff,2018-08-31 22:33:21,2022-10-27 05:25:30
38,Wine - Ej Gallo Sonoma,589.76,1518,http://dummyimage.com/212x100.png/dddddd/000000,2019-02-07 00:22:45,2023-08-28 15:21:00
35,Roe - White Fish,828.1,1986,http://dummyimage.com/164x100.png/ff4444/ffffff,2017-05-09 15:18:56,2021-01-11 20:10:57
23,Urban Zen Drinks,519.52,324,http://dummyimage.com/241x100.png/ff4444/ffffff,2018-03-13 19:40:39,2021-11-28 03:02:24
2,Scallops - In Shell,847.22,468,http://dummyimage.com/192x100.png/cc0000/ffffff,2014-04-02 23:37:01,2023-01-01 23:13:50
32,Paper Towel Touchless,376.91,360,http://dummyimage.com/141x100.png/dddddd/000000,2016-12-19 09:32:07,2022-10-07 21:05:10
4,Pork - Shoulder,527.44,1070,http://dummyimage.com/154x100.png/5fa2dd/ffffff,2017-08-11 23:22:21,2021-04-20 05:05:45
34,Basil - Pesto Sauce,749.66,408,http://dummyimage.com/151x100.png/cc0000/ffffff,2016-01-27 01:02:23,2023-10-09 13:16:09
40,Bacardi Breezer - Tropical,29.48,729,http://dummyimage.com/225x100.png/5fa2dd/ffffff,2014-05-15 16:38:07,2023-07-12 01:50:31
17,Cheese - Perron Cheddar,410.0,951,http://dummyimage.com/230x100.png/cc0000/ffffff,2016-08-26 16:33:03,2024-06-12 13:08:44
22,Pears - Anjou,926.44,75,http://dummyimage.com/175x100.png/dddddd/000000,2020-02-29 01:09:43,2021-09-26 21:53:34
27,Coriander - Ground,473.79,696,http://dummyimage.com/244x100.png/dddddd/000000,2018-01-12 16:14:51,2021-06-21 08:05:44
5,Beef - Kobe Striploin,349.95,1007,http://dummyimage.com/156x100.png/cc0000/ffffff,2014-01-21 02:25:10,2024-03-30 17:37:45
28,Bread - Italian Corn Meal Poly,560.12,605,http://dummyimage.com/167x100.png/cc0000/ffffff,2016-03-04 12:21:31,2021-08-25 11:09:57
10,"Vermacelli - Sprinkles, Assorted",261.77,179,http://dummyimage.com/247x100.png/5fa2dd/ffffff,2014-08-22 05:38:44,2022-08-14 11:18:29
16,Fruit Mix - Light,795.85,1619,http://dummyimage.com/189x100.png/dddddd/000000,2015-06-17 18:12:22,2022-01-02 09:16:20
25,Radish - Pickled,495.95,391,http://dummyimage.com/112x100.png/dddddd/000000,2015-10-31 16:41:16,2024-05-31 04:34:42
19,Chinese Foods - Chicken,815.61,68,http://dummyimage.com/200x100.png/dddddd/000000,2014-01-27 23:53:42,2023-02-14 13:49:57
12,Pork - Back Ribs,301.37,1484,http://dummyimage.com/175x100.png/5fa2dd/ffffff,2015-10-07 03:43:07,2023-08-26 05:33:21
22,"Bread - Crumbs, Bulk",427.42,1551,http://dummyimage.com/197x100.png/ff4444/ffffff,2016-12-07 12:33:29,2023-02-11 17:08:45
9,"Sparkling Wine - Rose, Freixenet",370.2,1397,http://dummyimage.com/229x100.png/dddddd/000000,2014-05-08 13:54:31,2022-09-04 12:19:34
36,Chinese Foods - Chicken,549.13,1659,http://dummyimage.com/191x100.png/ff4444/ffffff,2016-09-28 23:17:43,2022-08-01 08:27:06
10,"Ham - Smoked, Bone - In",194.42,1599,http://dummyimage.com/198x100.png/dddddd/000000,2018-04-21 12:09:13,2022-12-21 13:25:08
20,Soup - Verve - Chipotle Chicken,141.58,1729,http://dummyimage.com/227x100.png/5fa2dd/ffffff,2017-01-22 02:55:20,2022-03-31 06:30:38
7,Beer - Mill St Organic,253.57,136,http://dummyimage.com/152x100.png/cc0000/ffffff,2016-10-29 09:31:04,2022-02-20 21:14:01
1,Sauce - Sesame Thai Dressing,402.32,1058,http://dummyimage.com/232x100.png/cc0000/ffffff,2017-01-21 05:49:06,2021-01-27 11:42:18
34,"Wine - White, Antinore Orvieto",361.14,28,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2016-02-17 21:05:41,2022-06-16 21:32:45
18,"Juice - Grapefruit, 341 Ml",541.83,360,http://dummyimage.com/135x100.png/dddddd/000000,2019-10-30 04:27:47,2023-12-30 19:52:28
21,Sprouts - Baby Pea Tendrils,71.37,390,http://dummyimage.com/181x100.png/dddddd/000000,2019-11-22 12:44:19,2024-06-19 04:47:29
39,Wine - Saint Emilion Calvet,592.16,1558,http://dummyimage.com/100x100.png/cc0000/ffffff,2018-03-23 00:36:42,2023-08-10 18:21:00
2,Extract - Almond,57.73,891,http://dummyimage.com/122x100.png/dddddd/000000,2014-07-03 21:34:17,2023-12-22 20:31:25
14,Cocktail Napkin Blue,972.73,1299,http://dummyimage.com/162x100.png/5fa2dd/ffffff,2014-02-20 09:22:27,2023-03-12 14:02:19
26,"Wine - White, Lindemans Bin 95",442.45,902,http://dummyimage.com/178x100.png/5fa2dd/ffffff,2017-02-08 14:49:06,2024-02-19 11:23:03
40,Wine - Ej Gallo Sonoma,452.15,1313,http://dummyimage.com/223x100.png/dddddd/000000,2020-08-21 00:28:45,2022-08-11 00:07:48
4,"Brownies - Two Bite, Chocolate",786.37,1956,http://dummyimage.com/131x100.png/ff4444/ffffff,2014-03-25 17:02:22,2021-03-30 18:56:19
15,Onions - Cippolini,646.07,825,http://dummyimage.com/115x100.png/ff4444/ffffff,2018-03-03 08:37:35,2024-01-31 11:37:01
37,Appetizer - Escargot Puff,740.42,1240,http://dummyimage.com/146x100.png/5fa2dd/ffffff,2014-10-16 23:09:54,2021-07-21 15:22:10
23,Milk - Skim,579.45,1718,http://dummyimage.com/128x100.png/dddddd/000000,2014-05-31 23:18:25,2021-12-03 17:45:04
38,"Pasta - Orzo, Dry",130.5,448,http://dummyimage.com/201x100.png/cc0000/ffffff,2018-10-04 18:02:49,2021-07-31 14:59:40
28,Onions - Cooking,838.19,940,http://dummyimage.com/222x100.png/cc0000/ffffff,2015-12-02 02:10:40,2021-10-27 18:09:54
29,"Mushrooms - Black, Dried",928.98,1353,http://dummyimage.com/131x100.png/ff4444/ffffff,2018-01-20 16:04:24,2022-12-20 07:17:00
13,"Beef - Chuck, Boneless",582.91,166,http://dummyimage.com/130x100.png/ff4444/ffffff,2015-05-07 10:58:31,2023-01-07 01:23:58
30,Bread - Kimel Stick Poly,915.47,1778,http://dummyimage.com/231x100.png/dddddd/000000,2016-12-21 23:25:17,2022-12-02 21:16:40
16,"Tray - Foam, Square 4 - S",772.74,1290,http://dummyimage.com/213x100.png/dddddd/000000,2019-09-11 04:43:32,2023-11-25 20:56:40
5,Calaloo,881.06,202,http://dummyimage.com/153x100.png/5fa2dd/ffffff,2016-11-08 00:53:24,2023-08-05 21:16:19
27,Bread Crumbs - Panko,929.5,1232,http://dummyimage.com/232x100.png/cc0000/ffffff,2019-02-07 11:04:11,2024-05-26 20:02:00
11,Muskox - French Rack,298.94,58,http://dummyimage.com/124x100.png/ff4444/ffffff,2016-09-27 05:03:18,2023-12-27 13:03:59
17,Vacuum Bags 12x16,546.05,165,http://dummyimage.com/106x100.png/ff4444/ffffff,2020-03-04 22:02:10,2021-10-09 09:51:13
19,Kellogs Raisan Bran Bars,727.59,620,http://dummyimage.com/126x100.png/ff4444/ffffff,2014-11-19 15:11:22,2023-12-13 11:43:25
18,Cheese - Pied De Vents,736.33,1971,http://dummyimage.com/163x100.png/5fa2dd/ffffff,2015-02-18 07:04:46,2022-10-30 07:38:09
40,"Lemonade - Mandarin, 591 Ml",701.14,1973,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2014-01-25 03:56:13,2022-08-09 14:58:56
13,Laundry - Bag Cloth,453.63,1683,http://dummyimage.com/197x100.png/dddddd/000000,2019-09-03 22:59:51,2023-08-13 13:00:55
30,Maintenance Removal Charge,413.91,1311,http://dummyimage.com/119x100.png/5fa2dd/ffffff,2014-12-11 23:38:52,2022-01-23 18:39:59
32,Coffee - Frthy Coffee Crisp,918.2,293,http://dummyimage.com/128x100.png/ff4444/ffffff,2014-04-26 04:21:40,2021-12-13 22:00:20
38,Oven Mitts 17 Inch,771.2,202,http://dummyimage.com/158x100.png/dddddd/000000,2017-01-16 05:49:34,2022-11-09 17:30:35
26,Ecolab - Lime - A - Way 4/4 L,664.89,1539,http://dummyimage.com/169x100.png/ff4444/ffffff,2019-07-26 02:05:58,2023-09-30 10:40:35
8,Wine - Zinfandel Rosenblum,960.01,1653,http://dummyimage.com/226x100.png/cc0000/ffffff,2019-07-29 14:31:11,2021-03-06 02:53:01
24,Parsley - Dried,189.89,274,http://dummyimage.com/170x100.png/5fa2dd/ffffff,2018-11-13 08:50:11,2021-11-07 21:14:14
20,Chip - Potato Dill Pickle,883.27,959,http://dummyimage.com/179x100.png/cc0000/ffffff,2017-01-28 18:29:02,2024-07-09 22:14:07
17,"Soup - Campbells, Classic Chix",156.45,919,http://dummyimage.com/162x100.png/5fa2dd/ffffff,2020-02-29 10:37:11,2021-05-13 18:25:09
10,"Lamb - Leg, Diced",394.55,903,http://dummyimage.com/207x100.png/cc0000/ffffff,2016-10-26 13:09:47,2021-08-11 22:57:11
16,Wine - Remy Pannier Rose,769.32,43,http://dummyimage.com/193x100.png/cc0000/ffffff,2015-04-22 07:51:40,2022-03-20 19:42:41
23,Squid - Tubes / Tenticles 10/20,627.53,1073,http://dummyimage.com/238x100.png/ff4444/ffffff,2017-11-12 04:21:13,2024-05-26 03:04:19
29,Sea Bass - Fillets,764.41,126,http://dummyimage.com/207x100.png/cc0000/ffffff,2020-02-01 04:27:52,2021-06-24 18:57:18
6,Smoked Paprika,739.38,252,http://dummyimage.com/208x100.png/5fa2dd/ffffff,2015-11-16 11:15:44,2024-07-02 03:46:41
12,"Sugar - Sweet N Low, Individual",800.15,1965,http://dummyimage.com/246x100.png/cc0000/ffffff,2015-05-28 10:39:09,2021-11-29 07:22:21
27,"Shrimp - Baby, Warm Water",396.71,1570,http://dummyimage.com/247x100.png/cc0000/ffffff,2019-10-01 18:52:33,2021-01-14 22:52:50
11,Beer - Guiness,925.2,814,http://dummyimage.com/128x100.png/cc0000/ffffff,2019-10-20 01:59:28,2023-05-31 22:05:24
14,Cocoa Butter,571.08,298,http://dummyimage.com/215x100.png/5fa2dd/ffffff,2020-11-12 21:36:09,2023-01-03 09:26:25
35,"Pepper - Red, Finger Hot",551.82,247,http://dummyimage.com/158x100.png/cc0000/ffffff,2017-05-02 14:09:15,2021-10-25 07:52:09
34,Caviar - Salmon,794.51,1233,http://dummyimage.com/166x100.png/cc0000/ffffff,2014-03-08 02:36:06,2021-08-12 09:06:20
31,Tea - Green,934.22,257,http://dummyimage.com/166x100.png/ff4444/ffffff,2016-02-26 11:22:13,2022-08-11 18:10:02
9,Vinegar - White Wine,218.72,863,http://dummyimage.com/192x100.png/cc0000/ffffff,2016-07-29 18:55:57,2024-05-10 05:21:21
5,"Lemonade - Island Tea, 591 Ml",87.09,19,http://dummyimage.com/160x100.png/cc0000/ffffff,2020-10-02 18:23:11,2024-05-25 09:30:10
21,Peppercorns - Green,952.82,448,http://dummyimage.com/163x100.png/cc0000/ffffff,2019-06-28 01:24:52,2021-04-01 12:41:23
33,Juice - Apple 284ml,807.78,299,http://dummyimage.com/216x100.png/cc0000/ffffff,2018-09-03 02:15:48,2021-02-12 15:48:40
7,"Cake Circle, Foil, Scallop",716.16,849,http://dummyimage.com/191x100.png/5fa2dd/ffffff,2016-08-25 06:26:43,2023-09-30 16:06:34
25,Island Oasis - Peach Daiquiri,515.74,859,http://dummyimage.com/190x100.png/5fa2dd/ffffff,2016-05-24 09:26:28,2024-05-01 02:05:12
3,Wine - Alicanca Vinho Verde,563.09,1968,http://dummyimage.com/227x100.png/dddddd/000000,2019-05-18 10:08:11,2022-06-03 07:15:33
39,"Asparagus - White, Fresh",295.48,1553,http://dummyimage.com/215x100.png/ff4444/ffffff,2016-08-07 11:13:07,2023-04-28 10:22:43
11,Soup - Cream Of Potato / Leek,333.62,190,http://dummyimage.com/131x100.png/ff4444/ffffff,2017-01-09 04:50:22,2021-06-08 14:56:12
15,"Wine - White, Colubia Cresh",331.27,1410,http://dummyimage.com/158x100.png/dddddd/000000,2016-03-11 17:45:51,2022-08-13 22:29:43
20,Lamb - Rack,623.5,1552,http://dummyimage.com/169x100.png/cc0000/ffffff,2014-06-18 23:02:50,2024-02-03 18:27:21
36,"Fish - Scallops, Cold Smoked",240.17,1323,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2015-02-20 20:40:06,2021-08-23 05:19:00
30,Kolrabi,519.81,611,http://dummyimage.com/218x100.png/ff4444/ffffff,2014-04-29 00:09:09,2023-07-29 10:18:19
10,Oil - Olive,231.06,942,http://dummyimage.com/124x100.png/dddddd/000000,2017-04-26 17:29:06,2022-10-11 16:18:52
9,Flour - All Purpose,581.12,1639,http://dummyimage.com/234x100.png/cc0000/ffffff,2014-03-29 20:38:57,2021-10-27 02:07:05
22,Ham - Black Forest,644.12,987,http://dummyimage.com/158x100.png/5fa2dd/ffffff,2015-06-16 05:21:10,2023-11-10 23:46:51
31,Caviar - Salmon,131.26,125,http://dummyimage.com/197x100.png/5fa2dd/ffffff,2018-09-27 16:17:02,2022-11-28 06:54:03
5,Steam Pan - Half Size Deep,901.0,205,http://dummyimage.com/178x100.png/5fa2dd/ffffff,2016-08-28 16:16:29,2023-09-13 19:26:58
19,Raspberries - Fresh,40.25,851,http://dummyimage.com/114x100.png/dddddd/000000,2017-04-07 11:10:38,2022-03-02 20:12:42
21,"Pasta - Shells, Medium, Dry",328.15,479,http://dummyimage.com/118x100.png/ff4444/ffffff,2015-10-27 20:35:05,2024-07-19 04:59:29
18,Lamb - Rack,723.93,1392,http://dummyimage.com/193x100.png/ff4444/ffffff,2020-06-29 01:55:48,2022-05-10 05:22:36
4,Icecream - Dstk Strw Chseck,468.24,289,http://dummyimage.com/144x100.png/cc0000/ffffff,2016-05-27 05:30:16,2023-12-01 23:14:50
2,"Bread - White, Sliced",601.89,381,http://dummyimage.com/167x100.png/5fa2dd/ffffff,2019-02-27 20:21:37,2021-12-17 03:56:15
1,Piping Jelly - All Colours,883.22,248,http://dummyimage.com/246x100.png/5fa2dd/ffffff,2016-03-15 16:29:35,2021-12-06 07:25:18
23,Beef Flat Iron Steak,797.28,1079,http://dummyimage.com/134x100.png/dddddd/000000,2019-07-02 02:10:22,2023-05-28 15:14:09
16,Sweet Pea Sprouts,488.77,994,http://dummyimage.com/212x100.png/5fa2dd/ffffff,2015-10-26 15:49:53,2021-02-14 05:41:55
12,"Lettuce - Mini Greens, Whole",300.05,1815,http://dummyimage.com/230x100.png/cc0000/ffffff,2020-03-11 06:42:00,2024-04-14 04:37:27
29,Hagen Daza - Dk Choocolate,196.5,1372,http://dummyimage.com/162x100.png/dddddd/000000,2016-12-01 14:12:19,2022-09-30 23:56:44
28,Soupcontfoam16oz 116con,673.37,1746,http://dummyimage.com/154x100.png/dddddd/000000,2020-03-12 09:25:23,2023-04-26 23:34:51
25,Steampan - Lid For Half Size,389.18,185,http://dummyimage.com/137x100.png/ff4444/ffffff,2016-05-04 10:28:57,2022-02-25 23:59:25
24,"Seedlings - Mix, Organic",410.83,1955,http://dummyimage.com/128x100.png/ff4444/ffffff,2018-09-25 04:26:24,2023-04-30 09:51:56
37,Table Cloth 53x53 White,583.25,1102,http://dummyimage.com/195x100.png/5fa2dd/ffffff,2014-02-23 09:25:53,2021-01-26 16:11:34
35,Guinea Fowl,947.45,332,http://dummyimage.com/129x100.png/dddddd/000000,2015-04-18 09:22:36,2021-12-25 15:28:12
8,Ham - Black Forest,952.56,275,http://dummyimage.com/181x100.png/dddddd/000000,2017-02-05 23:38:38,2022-12-11 03:45:39
32,Pork - Side Ribs,948.6,1212,http://dummyimage.com/136x100.png/ff4444/ffffff,2019-12-23 19:14:41,2022-10-12 12:04:33
26,Extract - Lemon,242.11,467,http://dummyimage.com/208x100.png/5fa2dd/ffffff,2015-08-06 11:20:18,2023-09-03 18:04:42
7,Table Cloth 62x120 Colour,727.51,1990,http://dummyimage.com/104x100.png/dddddd/000000,2015-07-16 10:04:32,2021-03-28 12:28:31
40,Pork - Kidney,548.51,1864,http://dummyimage.com/153x100.png/ff4444/ffffff,2014-10-11 06:23:40,2023-05-07 21:56:02
8,Appetizer - Smoked Salmon / Dill,711.5,291,http://dummyimage.com/168x100.png/dddddd/000000,2017-06-28 09:20:26,2022-10-29 17:05:12
37,Carrots - Jumbo,858.89,1411,http://dummyimage.com/188x100.png/dddddd/000000,2019-10-16 05:51:42,2022-04-09 18:25:28
35,Lychee - Canned,896.19,683,http://dummyimage.com/104x100.png/ff4444/ffffff,2017-04-13 17:27:11,2022-06-28 02:46:48
14,"Soda Water - Club Soda, 355 Ml",653.12,658,http://dummyimage.com/219x100.png/ff4444/ffffff,2014-10-11 22:08:06,2023-06-22 01:07:10
33,Oil - Olive,525.09,813,http://dummyimage.com/224x100.png/5fa2dd/ffffff,2019-12-21 16:10:06,2022-03-24 22:34:43
24,Crush - Cream Soda,423.86,234,http://dummyimage.com/119x100.png/dddddd/000000,2018-12-04 20:45:46,2023-09-01 04:14:30
31,Beef - Striploin,559.85,1885,http://dummyimage.com/201x100.png/cc0000/ffffff,2017-05-05 11:19:46,2023-01-24 14:23:59
39,Ginger - Ground,878.98,1469,http://dummyimage.com/168x100.png/5fa2dd/ffffff,2015-09-05 10:18:13,2022-09-11 04:30:09
21,Trout - Smoked,360.04,435,http://dummyimage.com/215x100.png/cc0000/ffffff,2019-08-24 07:33:31,2021-01-08 10:03:28
27,Chicken - Whole Roasting,977.8,1274,http://dummyimage.com/240x100.png/ff4444/ffffff,2018-11-25 14:09:57,2024-06-18 05:16:38
28,Cucumber - Pickling Ontario,242.31,95,http://dummyimage.com/186x100.png/dddddd/000000,2020-06-20 15:15:48,2022-07-18 16:59:34
22,"Pepsi, 355 Ml",802.06,1485,http://dummyimage.com/127x100.png/5fa2dd/ffffff,2015-06-10 03:30:44,2024-03-19 15:49:31
40,"Lamb - Loin, Trimmed, Boneless",537.27,1238,http://dummyimage.com/207x100.png/ff4444/ffffff,2014-06-17 04:48:28,2022-06-27 14:26:06
17,Tart - Pecan Butter Squares,720.83,478,http://dummyimage.com/169x100.png/dddddd/000000,2018-05-10 02:37:20,2022-07-23 15:13:12
23,"Pineapple - Canned, Rings",368.01,1888,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2018-08-09 14:04:02,2023-03-19 04:55:32
16,Ecolab - Hobart Washarm End Cap,175.85,937,http://dummyimage.com/222x100.png/dddddd/000000,2020-10-19 00:32:00,2021-10-29 18:56:12
3,"Soup - Beef Conomme, Dry",915.43,579,http://dummyimage.com/200x100.png/5fa2dd/ffffff,2020-10-27 01:53:50,2021-10-27 04:28:30
26,Soup - Base Broth Chix,500.79,1118,http://dummyimage.com/156x100.png/cc0000/ffffff,2018-04-21 01:01:01,2021-03-30 05:09:08
4,Crab Meat Claw Pasteurise,509.21,559,http://dummyimage.com/231x100.png/5fa2dd/ffffff,2015-10-03 13:37:53,2024-02-13 10:59:55
7,Almonds Ground Blanched,22.96,447,http://dummyimage.com/175x100.png/ff4444/ffffff,2020-06-26 07:39:26,2021-08-13 05:05:11
19,Soup - Campbells - Chicken Noodle,801.08,255,http://dummyimage.com/107x100.png/cc0000/ffffff,2018-01-14 10:59:17,2021-03-29 23:02:36
15,"Fish - Scallops, Cold Smoked",489.09,693,http://dummyimage.com/174x100.png/cc0000/ffffff,2020-04-18 18:00:27,2023-01-13 21:33:35
13,"Beans - Black Bean, Dry",268.61,1938,http://dummyimage.com/109x100.png/dddddd/000000,2014-05-29 15:27:35,2022-04-17 23:38:41
1,Pears - Bosc,448.0,528,http://dummyimage.com/200x100.png/dddddd/000000,2015-08-21 17:39:47,2022-08-12 09:31:52
12,"Cheese - Cheddar, Mild",451.76,840,http://dummyimage.com/201x100.png/dddddd/000000,2014-09-29 17:19:21,2023-04-20 15:35:09
25,Soap - Hand Soap,770.87,539,http://dummyimage.com/160x100.png/dddddd/000000,2014-04-17 09:18:01,2022-11-05 00:40:41
18,Bread - Focaccia Quarter,183.6,1885,http://dummyimage.com/222x100.png/ff4444/ffffff,2017-11-24 19:35:16,2023-10-22 05:18:39
29,Grenadine,26.65,704,http://dummyimage.com/224x100.png/ff4444/ffffff,2020-09-27 16:58:34,2022-10-23 15:05:35
6,"Olives - Green, Pitted",417.04,1333,http://dummyimage.com/237x100.png/ff4444/ffffff,2020-04-01 12:34:21,2022-06-03 03:31:45
10,Meldea Green Tea Liquor,39.52,1978,http://dummyimage.com/220x100.png/ff4444/ffffff,2018-05-10 22:12:27,2024-02-17 15:33:22
11,Jam - Apricot,433.32,803,http://dummyimage.com/116x100.png/ff4444/ffffff,2019-09-18 22:14:52,2021-08-02 10:34:37
27,Lid Tray - 12in Dome,957.91,427,http://dummyimage.com/132x100.png/5fa2dd/ffffff,2020-10-13 09:01:19,2021-03-01 11:55:46
11,Island Oasis - Peach Daiquiri,928.87,1084,http://dummyimage.com/115x100.png/5fa2dd/ffffff,2014-08-24 10:21:20,2022-01-03 03:56:39
37,Dikon,629.32,701,http://dummyimage.com/106x100.png/dddddd/000000,2018-01-28 18:30:42,2022-08-05 15:40:38
30,Snapple Raspberry Tea,826.56,655,http://dummyimage.com/138x100.png/5fa2dd/ffffff,2015-03-27 00:13:28,2021-03-06 21:06:31
40,"Soup - Cream Of Broccoli, Dry",517.9,852,http://dummyimage.com/166x100.png/5fa2dd/ffffff,2016-09-09 14:52:20,2023-01-27 07:47:27
20,Straw - Regular,749.09,1008,http://dummyimage.com/250x100.png/5fa2dd/ffffff,2018-07-24 18:40:58,2024-03-12 17:57:53
6,"Wine - White, French Cross",442.25,1642,http://dummyimage.com/168x100.png/ff4444/ffffff,2015-06-03 18:41:02,2022-01-21 06:48:23
9,"Loaf Pan - 2 Lb, Foil",844.04,90,http://dummyimage.com/119x100.png/dddddd/000000,2018-11-08 06:20:16,2022-11-05 08:10:28
17,"Sparkling Wine - Rose, Freixenet",270.67,1877,http://dummyimage.com/249x100.png/ff4444/ffffff,2014-09-12 10:59:17,2023-02-17 18:59:38
19,Container - Clear 16 Oz,655.57,66,http://dummyimage.com/203x100.png/dddddd/000000,2016-08-07 08:05:47,2022-05-15 04:33:07
26,"Shrimp - 16 - 20 Cooked, Peeled",936.41,108,http://dummyimage.com/165x100.png/5fa2dd/ffffff,2017-01-26 17:08:53,2024-03-30 22:21:14
23,Table Cloth 54x54 Colour,282.2,932,http://dummyimage.com/118x100.png/ff4444/ffffff,2016-02-08 13:53:10,2021-06-02 15:31:45
32,The Pop Shoppe - Root Beer,398.58,1049,http://dummyimage.com/156x100.png/cc0000/ffffff,2018-04-29 19:53:12,2022-02-07 01:53:05
14,Wine - Alsace Riesling Reserve,396.43,103,http://dummyimage.com/227x100.png/5fa2dd/ffffff,2018-12-27 08:22:33,2021-01-25 12:34:10
38,Hot Chocolate - Individual,833.99,72,http://dummyimage.com/122x100.png/5fa2dd/ffffff,2014-08-18 04:05:49,2022-01-10 22:20:05
36,"Napkin - Cocktail,beige 2 - Ply",138.54,487,http://dummyimage.com/165x100.png/dddddd/000000,2017-09-18 01:51:58,2023-04-09 17:06:54
39,Veal - Nuckle,163.42,1073,http://dummyimage.com/181x100.png/cc0000/ffffff,2018-08-30 18:43:07,2023-08-04 16:47:24
21,"Wine - Red, Wolf Blass, Yellow",801.24,190,http://dummyimage.com/218x100.png/dddddd/000000,2019-07-08 01:43:58,2023-03-31 08:05:05
18,Wine - Segura Viudas Aria Brut,947.5,63,http://dummyimage.com/229x100.png/5fa2dd/ffffff,2020-09-12 19:52:56,2023-05-03 20:35:47
13,Quail - Jumbo Boneless,769.85,1309,http://dummyimage.com/224x100.png/5fa2dd/ffffff,2016-02-25 14:54:19,2024-05-10 21:03:14
29,Fiddlehead - Frozen,615.63,1855,http://dummyimage.com/181x100.png/5fa2dd/ffffff,2014-01-16 09:53:47,2022-10-02 02:52:56
16,Wine - Ej Gallo Sierra Valley,43.28,1267,http://dummyimage.com/206x100.png/dddddd/000000,2014-06-14 10:06:07,2022-11-21 12:52:51
10,Flour Pastry Super Fine,650.09,524,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2016-01-17 02:01:56,2022-10-30 04:41:00
1,Truffle Cups - Red,93.98,675,http://dummyimage.com/103x100.png/cc0000/ffffff,2020-03-17 03:35:38,2024-02-20 02:37:25
8,Calvados - Boulard,191.04,1236,http://dummyimage.com/220x100.png/5fa2dd/ffffff,2015-08-02 14:13:33,2022-10-06 12:54:22
28,Grand Marnier,821.28,1023,http://dummyimage.com/134x100.png/dddddd/000000,2019-12-18 12:46:06,2021-05-11 22:26:59
31,Parasol Pick Stir Stick,647.66,1631,http://dummyimage.com/109x100.png/5fa2dd/ffffff,2014-01-19 23:15:11,2022-06-10 04:55:43
3,Beer - Mill St Organic,964.07,1227,http://dummyimage.com/168x100.png/ff4444/ffffff,2018-02-02 03:22:33,2021-07-02 15:15:58
24,Cheese Cloth No 60,500.81,880,http://dummyimage.com/219x100.png/dddddd/000000,2014-02-16 13:53:03,2021-01-24 07:36:13
2,"Pork - Loin, Center Cut",886.07,237,http://dummyimage.com/250x100.png/ff4444/ffffff,2017-11-19 01:31:02,2024-07-03 14:59:37
5,Nori Sea Weed,849.09,1872,http://dummyimage.com/134x100.png/dddddd/000000,2019-03-15 00:12:03,2021-06-11 20:59:57
36,Sambuca Cream,713.03,1064,http://dummyimage.com/131x100.png/5fa2dd/ffffff,2016-12-20 10:39:32,2022-01-30 11:54:11
32,Soup - French Onion,470.78,775,http://dummyimage.com/119x100.png/dddddd/000000,2018-07-29 11:20:50,2021-10-08 21:34:26
20,Nectarines,460.06,206,http://dummyimage.com/229x100.png/ff4444/ffffff,2017-10-22 18:54:44,2022-02-24 12:49:31
31,Oil - Canola,32.08,865,http://dummyimage.com/147x100.png/ff4444/ffffff,2017-10-25 02:26:34,2022-09-10 14:07:32
27,Fond - Chocolate,681.23,1076,http://dummyimage.com/213x100.png/5fa2dd/ffffff,2016-10-29 05:19:21,2023-11-14 01:28:58
38,"Potatoes - Purple, Organic",274.39,168,http://dummyimage.com/155x100.png/cc0000/ffffff,2016-12-09 23:18:39,2023-02-28 23:29:10
16,"Seedlings - Buckwheat, Organic",291.96,1125,http://dummyimage.com/208x100.png/cc0000/ffffff,2019-01-12 05:51:23,2024-02-05 11:23:28
24,Rice - 7 Grain Blend,225.96,818,http://dummyimage.com/163x100.png/dddddd/000000,2020-05-02 16:08:57,2023-09-04 11:27:48
1,Bread - White Epi Baguette,717.49,1442,http://dummyimage.com/248x100.png/ff4444/ffffff,2020-03-08 20:09:25,2024-01-13 14:52:16
