restId,itemName,price,calories,photo,createdAt,lastUpdated
35,Wine - Chateauneuf Du Pape,247.85,1537,http://dummyimage.com/238x100.png/dddddd/000000,2020-09-18 17:50:50,2023-05-03 02:45:05
20,Glycerine,340.38,1678,http://dummyimage.com/208x100.png/cc0000/ffffff,2020-05-28 02:13:48,2021-01-07 10:57:11
15,Tea - Camomele,273.52,873,http://dummyimage.com/111x100.png/5fa2dd/ffffff,2016-02-12 12:30:32,2021-07-09 19:13:33
24,Muffin Batt - Ban Dream Zero,55.88,1563,http://dummyimage.com/132x100.png/cc0000/ffffff,2015-12-14 06:35:09,2021-04-21 18:32:48
17,Gherkin - Sour,877.91,137,http://dummyimage.com/195x100.png/cc0000/ffffff,2014-11-14 15:07:48,2024-06-21 16:16:12
30,Toothpick Frilled,412.6,493,http://dummyimage.com/223x100.png/ff4444/ffffff,2017-02-21 18:44:48,2022-01-11 02:06:27
21,Praline Paste,444.02,597,http://dummyimage.com/249x100.png/5fa2dd/ffffff,2020-12-06 23:11:18,2024-01-04 07:58:32
3,Rum - Mount Gay Eclipes,172.27,863,http://dummyimage.com/205x100.png/ff4444/ffffff,2020-02-24 09:53:17,2024-03-13 07:53:21
16,Yeast Dry - Fleischman,876.86,804,http://dummyimage.com/192x100.png/cc0000/ffffff,2018-08-29 15:42:31,2022-08-09 07:20:33
13,Sauce - Hp,24.72,793,http://dummyimage.com/222x100.png/ff4444/ffffff,2019-12-16 16:47:34,2024-04-16 00:41:15
28,Chivas Regal - 12 Year Old,90.78,1355,http://dummyimage.com/167x100.png/dddddd/000000,2017-08-15 20:15:22,2021-12-02 01:33:45
31,Wine - Jafflin Bourgongone,162.69,238,http://dummyimage.com/232x100.png/ff4444/ffffff,2017-11-12 07:27:39,2024-08-05 02:31:57
40,Cookie Dough - Chocolate Chip,50.49,1288,http://dummyimage.com/130x100.png/5fa2dd/ffffff,2016-01-02 17:39:50,2022-10-30 19:01:36
22,Appetizer - Asian Shrimp Roll,766.02,682,http://dummyimage.com/213x100.png/cc0000/ffffff,2015-09-03 17:54:10,2022-08-20 15:38:47
14,Pepper - Red Chili,709.56,496,http://dummyimage.com/219x100.png/dddddd/000000,2018-01-28 04:32:04,2024-03-26 17:53:47
36,V8 - Vegetable Cocktail,608.08,1427,http://dummyimage.com/188x100.png/cc0000/ffffff,2017-04-27 04:31:38,2021-01-17 03:34:52
8,Pasta - Orecchiette,32.65,1812,http://dummyimage.com/175x100.png/ff4444/ffffff,2019-12-11 15:00:42,2021-09-02 21:52:54
1,Saskatoon Berries - Frozen,102.11,570,http://dummyimage.com/187x100.png/5fa2dd/ffffff,2016-03-13 10:42:20,2022-03-01 19:44:08
9,Carrots - Jumbo,743.63,1042,http://dummyimage.com/191x100.png/5fa2dd/ffffff,2018-10-02 21:23:04,2023-07-05 14:48:53
18,Wine - Chardonnay Mondavi,556.34,1142,http://dummyimage.com/178x100.png/5fa2dd/ffffff,2017-09-26 20:19:36,2021-10-25 21:31:01
2,Foie Gras,802.93,297,http://dummyimage.com/198x100.png/ff4444/ffffff,2016-02-20 05:09:39,2023-04-30 16:39:08
33,Fish - Bones,775.88,1163,http://dummyimage.com/144x100.png/cc0000/ffffff,2018-12-27 18:36:01,2022-03-16 11:39:07
39,Huck White Towels,76.58,1061,http://dummyimage.com/163x100.png/cc0000/ffffff,2014-02-23 23:24:59,2022-05-12 05:18:03
13,Ezy Change Mophandle,993.44,948,http://dummyimage.com/221x100.png/cc0000/ffffff,2017-05-15 12:56:10,2024-02-20 07:13:07
14,Icecream - Dstk Strw Chseck,350.28,914,http://dummyimage.com/231x100.png/ff4444/ffffff,2014-02-01 08:10:21,2022-01-05 01:40:52
19,Longos - Cheese Tortellini,903.1,272,http://dummyimage.com/175x100.png/cc0000/ffffff,2018-11-15 20:18:21,2021-09-17 17:52:24
20,Vegetable - Base,116.99,1189,http://dummyimage.com/129x100.png/5fa2dd/ffffff,2018-11-02 21:24:32,2023-09-08 02:47:18
35,Apple - Northern Spy,796.23,163,http://dummyimage.com/151x100.png/5fa2dd/ffffff,2017-01-24 15:12:06,2023-03-16 08:49:08
34,"Cherries - Bing, Canned",895.8,38,http://dummyimage.com/155x100.png/5fa2dd/ffffff,2017-09-21 04:50:12,2023-01-24 15:49:15
28,"Coconut - Creamed, Pure",341.09,1089,http://dummyimage.com/179x100.png/ff4444/ffffff,2017-08-02 04:13:20,2022-02-22 04:16:32
36,"Doilies - 10, Paper",419.59,1033,http://dummyimage.com/215x100.png/dddddd/000000,2016-07-05 10:58:04,2021-08-22 11:48:15
3,Marjoram - Fresh,715.68,1071,http://dummyimage.com/232x100.png/5fa2dd/ffffff,2017-02-26 20:57:47,2023-02-25 23:43:31
4,Truffle Cups Green,729.76,512,http://dummyimage.com/201x100.png/cc0000/ffffff,2016-03-20 16:48:34,2023-10-22 11:09:31
9,Tomato Paste,419.8,1309,http://dummyimage.com/187x100.png/cc0000/ffffff,2016-04-11 21:00:20,2023-01-09 03:03:19
22,"Beef - Cooked, Corned",473.89,1346,http://dummyimage.com/184x100.png/cc0000/ffffff,2015-01-04 05:47:24,2023-10-22 23:25:29
23,Soup Campbells - Tomato Bisque,920.32,751,http://dummyimage.com/223x100.png/ff4444/ffffff,2019-02-14 20:33:37,2024-01-12 18:45:42
12,"Turkey - Breast, Boneless Sk On",487.34,1401,http://dummyimage.com/218x100.png/dddddd/000000,2020-01-24 21:16:01,2024-02-17 14:59:11
16,Wheat - Soft Kernal Of Wheat,217.48,363,http://dummyimage.com/172x100.png/cc0000/ffffff,2017-09-13 08:02:39,2023-10-24 10:14:25
17,Mix Pina Colada,574.12,960,http://dummyimage.com/214x100.png/cc0000/ffffff,2018-07-28 15:53:54,2021-12-29 12:10:05
32,"Bread - Roll, Calabrese",141.96,922,http://dummyimage.com/146x100.png/cc0000/ffffff,2018-05-26 15:40:03,2022-03-05 07:09:20
27,Cardamon Ground,111.53,440,http://dummyimage.com/172x100.png/ff4444/ffffff,2020-11-11 23:13:03,2022-01-24 20:58:38
11,Tea - Herbal Sweet Dreams,363.79,913,http://dummyimage.com/204x100.png/ff4444/ffffff,2019-07-18 23:59:06,2021-02-19 13:26:21
18,"Corn - Cream, Canned",502.49,171,http://dummyimage.com/221x100.png/ff4444/ffffff,2019-09-08 04:09:03,2021-10-02 08:34:38
6,Foil - 4oz Custard Cup,476.51,1344,http://dummyimage.com/176x100.png/ff4444/ffffff,2017-03-14 19:33:35,2021-01-05 06:13:53
25,Juice - Orange,792.16,1244,http://dummyimage.com/144x100.png/5fa2dd/ffffff,2015-09-24 19:00:52,2023-02-24 20:21:34
26,Bread - Rosemary Focaccia,982.95,1651,http://dummyimage.com/197x100.png/cc0000/ffffff,2015-09-21 15:06:08,2023-03-31 08:51:03
15,Sea Bass - Whole,234.07,403,http://dummyimage.com/167x100.png/ff4444/ffffff,2019-12-24 14:24:44,2024-07-27 09:00:55
8,Foam Tray S2,811.92,1697,http://dummyimage.com/179x100.png/dddddd/000000,2014-11-21 01:32:16,2021-01-07 12:33:34
7,Beef - Montreal Smoked Brisket,342.87,197,http://dummyimage.com/163x100.png/ff4444/ffffff,2014-02-23 15:41:19,2022-02-16 13:30:39
37,Tart - Raisin And Pecan,985.6,757,http://dummyimage.com/139x100.png/5fa2dd/ffffff,2020-03-20 04:07:40,2021-02-27 04:40:27
2,Creme De Cacao White,1.7,989,http://dummyimage.com/222x100.png/dddddd/000000,2018-01-22 08:56:21,2023-08-28 07:32:32
40,Wine - Peller Estates Late,505.97,576,http://dummyimage.com/148x100.png/ff4444/ffffff,2019-12-31 13:11:04,2023-01-31 03:25:52
39,Veal - Liver,526.36,1372,http://dummyimage.com/106x100.png/dddddd/000000,2015-05-04 04:10:14,2022-04-06 23:38:23
5,Vol Au Vents,703.49,818,http://dummyimage.com/136x100.png/cc0000/ffffff,2015-10-20 17:12:41,2023-10-13 00:41:55
10,V8 Pet,9.03,1297,http://dummyimage.com/183x100.png/5fa2dd/ffffff,2017-09-29 19:54:40,2021-12-17 08:15:43
7,Lemons,937.22,1222,http://dummyimage.com/109x100.png/5fa2dd/ffffff,2017-04-01 18:05:33,2023-06-25 00:57:18
35,Table Cloth 90x90 Colour,347.0,418,http://dummyimage.com/165x100.png/ff4444/ffffff,2016-06-17 15:41:40,2022-02-25 06:12:53
40,Chicken - Soup Base,419.73,1051,http://dummyimage.com/202x100.png/ff4444/ffffff,2014-05-10 07:24:11,2021-11-30 14:00:10
11,Dill Weed - Dry,469.01,832,http://dummyimage.com/221x100.png/5fa2dd/ffffff,2018-09-05 15:43:41,2023-10-15 12:20:03
36,Cheese - Cream Cheese,927.62,1513,http://dummyimage.com/133x100.png/5fa2dd/ffffff,2016-05-30 16:07:52,2023-05-11 01:50:10
12,"Vodka - Hot, Lnferno",873.87,1149,http://dummyimage.com/163x100.png/5fa2dd/ffffff,2019-11-01 11:49:41,2022-12-10 09:31:12
39,Cookies Cereal Nut,894.11,703,http://dummyimage.com/177x100.png/ff4444/ffffff,2017-12-17 20:12:58,2021-05-11 21:57:39
9,Salt And Pepper Mix - Black,997.14,1524,http://dummyimage.com/219x100.png/cc0000/ffffff,2020-04-14 10:01:55,2022-03-24 23:51:41
25,Wine - Puligny Montrachet A.,167.77,1390,http://dummyimage.com/154x100.png/ff4444/ffffff,2020-08-04 23:37:19,2024-04-25 16:49:53
33,Sauce - Salsa,534.66,1676,http://dummyimage.com/106x100.png/dddddd/000000,2018-01-13 21:20:32,2023-04-04 19:50:13
29,"Soup - Campbells, Butternut",173.76,711,http://dummyimage.com/159x100.png/cc0000/ffffff,2018-06-26 01:49:37,2021-09-22 20:02:41
5,Nantucket - Pomegranate Pear,487.6,380,http://dummyimage.com/216x100.png/dddddd/000000,2020-05-14 04:15:00,2021-08-23 20:31:06
30,Steel Wool S.o.s,283.57,1109,http://dummyimage.com/131x100.png/ff4444/ffffff,2015-11-11 05:53:11,2024-05-02 21:56:50
16,Ecolab - Power Fusion,402.96,1358,http://dummyimage.com/106x100.png/ff4444/ffffff,2018-08-13 15:14:15,2022-01-18 22:44:41
37,Tarragon - Fresh,588.6,323,http://dummyimage.com/155x100.png/dddddd/000000,2020-04-19 22:11:39,2023-11-29 22:12:39
19,Bread - 10 Grain,695.3,1273,http://dummyimage.com/209x100.png/dddddd/000000,2014-04-26 22:30:52,2023-04-04 10:26:51
18,Dehydrated Kelp Kombo,397.11,130,http://dummyimage.com/132x100.png/5fa2dd/ffffff,2019-02-25 17:17:30,2023-11-16 05:00:00
22,Roe - White Fish,891.99,1712,http://dummyimage.com/116x100.png/ff4444/ffffff,2020-05-25 17:10:01,2022-06-02 21:31:02
2,Potatoes - Mini Red,201.24,1780,http://dummyimage.com/121x100.png/cc0000/ffffff,2014-02-22 02:19:39,2023-11-16 03:12:24
1,Pie Pecan,672.52,555,http://dummyimage.com/108x100.png/cc0000/ffffff,2014-06-08 13:50:06,2022-07-04 00:59:26
24,Sweet Pea Sprouts,41.93,1605,http://dummyimage.com/175x100.png/5fa2dd/ffffff,2014-06-01 14:08:52,2022-11-19 22:04:17
38,Wine - Piper Heidsieck Brut,787.27,31,http://dummyimage.com/140x100.png/cc0000/ffffff,2018-11-02 20:19:35,2023-02-15 09:51:54
26,Lemon Grass,220.11,1791,http://dummyimage.com/190x100.png/dddddd/000000,2016-03-04 01:38:32,2022-01-08 20:19:07
21,Table Cloth 54x72 White,734.6,620,http://dummyimage.com/210x100.png/cc0000/ffffff,2014-06-21 05:30:30,2021-02-04 04:20:09
28,Mushroom - Crimini,914.87,301,http://dummyimage.com/111x100.png/5fa2dd/ffffff,2016-06-17 15:55:45,2022-11-04 15:32:52
20,Mcgillicuddy Vanilla Schnap,853.29,656,http://dummyimage.com/134x100.png/ff4444/ffffff,2019-06-06 22:12:04,2024-05-19 09:54:01
3,Bag - Regular Kraft 20 Lb,524.03,1802,http://dummyimage.com/219x100.png/ff4444/ffffff,2019-10-05 13:03:00,2023-04-25 13:07:06
34,Island Oasis - Lemonade,588.41,1621,http://dummyimage.com/186x100.png/ff4444/ffffff,2019-06-16 12:51:07,2023-08-19 07:57:33
31,Tomato - Peeled Italian Canned,633.1,234,http://dummyimage.com/174x100.png/cc0000/ffffff,2017-12-18 19:19:44,2024-01-06 11:50:43
13,Roe - White Fish,439.28,334,http://dummyimage.com/209x100.png/cc0000/ffffff,2018-06-16 22:12:34,2023-01-13 18:08:24
8,Olives - Morracan Dired,860.36,1549,http://dummyimage.com/133x100.png/5fa2dd/ffffff,2019-05-31 06:00:26,2024-06-05 07:17:01
37,Flour - Teff,77.72,960,http://dummyimage.com/145x100.png/ff4444/ffffff,2019-06-25 17:48:52,2022-11-30 11:03:35
32,Cocoa Butter,748.48,792,http://dummyimage.com/234x100.png/dddddd/000000,2015-09-01 18:47:07,2021-12-22 03:29:37
11,Cheese - Camembert,355.76,892,http://dummyimage.com/217x100.png/5fa2dd/ffffff,2020-02-12 10:37:36,2021-07-20 19:44:48
17,Bar - Sweet And Salty Chocolate,777.3,840,http://dummyimage.com/150x100.png/ff4444/ffffff,2020-03-29 22:18:33,2021-07-29 13:27:17
26,Plastic Wrap,516.38,882,http://dummyimage.com/245x100.png/ff4444/ffffff,2014-11-16 15:04:06,2022-09-04 02:11:48
21,Puree - Mango,653.83,1467,http://dummyimage.com/234x100.png/5fa2dd/ffffff,2017-08-27 05:24:29,2023-07-01 15:42:27
28,Cookies - Fortune,605.84,1881,http://dummyimage.com/139x100.png/ff4444/ffffff,2017-04-16 11:05:52,2023-02-06 11:01:04
20,Brandy Cherry - Mcguinness,742.53,1926,http://dummyimage.com/159x100.png/5fa2dd/ffffff,2016-07-07 08:51:05,2024-08-12 06:42:08
9,Pail With Metal Handle 16l White,297.0,1248,http://dummyimage.com/163x100.png/5fa2dd/ffffff,2020-08-19 11:20:17,2022-06-27 10:41:20
31,Tomatoes - Grape,858.29,1004,http://dummyimage.com/169x100.png/ff4444/ffffff,2017-03-31 00:00:13,2021-09-19 01:41:03
1,Vinegar - Raspberry,277.67,6,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2015-01-22 11:02:17,2024-03-01 21:05:44
29,"Shrimp - 16 - 20 Cooked, Peeled",720.31,427,http://dummyimage.com/218x100.png/dddddd/000000,2018-07-09 18:06:10,2022-05-04 13:20:16
19,Ginger - Pickled,932.33,1050,http://dummyimage.com/139x100.png/dddddd/000000,2018-04-11 00:50:13,2024-08-05 03:15:38
39,Seaweed Green Sheets,400.61,1013,http://dummyimage.com/212x100.png/dddddd/000000,2020-11-21 11:53:49,2022-04-28 21:25:27
13,"Chicken - Leg, Fresh",970.87,292,http://dummyimage.com/156x100.png/dddddd/000000,2015-09-17 15:13:39,2022-04-05 21:47:16
6,Beer - Fruli,234.07,1731,http://dummyimage.com/197x100.png/ff4444/ffffff,2016-05-05 17:55:42,2024-07-01 03:03:51
34,Vinegar - Raspberry,598.58,865,http://dummyimage.com/161x100.png/ff4444/ffffff,2014-10-06 14:41:09,2023-01-18 10:57:00
16,Sage Derby,6.15,303,http://dummyimage.com/183x100.png/dddddd/000000,2019-02-24 22:50:59,2023-06-03 11:54:36
30,Guinea Fowl,525.31,1596,http://dummyimage.com/210x100.png/5fa2dd/ffffff,2020-05-19 20:59:47,2023-10-27 01:53:21
3,Muffin Mix - Raisin Bran,274.3,1021,http://dummyimage.com/183x100.png/5fa2dd/ffffff,2020-07-25 16:25:56,2024-03-27 23:37:03
14,Sping Loaded Cup Dispenser,259.69,1010,http://dummyimage.com/130x100.png/dddddd/000000,2019-05-31 03:55:32,2023-08-07 10:48:54
7,Extract Vanilla Pure,938.05,423,http://dummyimage.com/202x100.png/ff4444/ffffff,2016-05-03 14:35:23,2023-01-08 09:24:19
23,Cherries - Fresh,165.16,1390,http://dummyimage.com/202x100.png/ff4444/ffffff,2015-01-10 20:25:28,2021-10-29 09:35:58
12,Versatainer Nc - 8288,266.57,924,http://dummyimage.com/185x100.png/dddddd/000000,2019-10-26 03:34:48,2023-12-20 17:13:46
35,Pastry - Choclate Baked,238.7,1049,http://dummyimage.com/148x100.png/cc0000/ffffff,2017-06-28 21:14:16,2021-04-02 03:07:56
24,Beer - Muskoka Cream Ale,731.89,1247,http://dummyimage.com/101x100.png/cc0000/ffffff,2018-04-03 04:46:51,2023-08-25 17:12:24
36,Wine - Black Tower Qr,515.31,265,http://dummyimage.com/133x100.png/dddddd/000000,2014-12-18 03:18:54,2022-05-22 17:56:57
18,"Beef - Rib Roast, Capless",988.31,1071,http://dummyimage.com/241x100.png/5fa2dd/ffffff,2019-09-22 06:52:07,2024-08-07 04:11:48
2,Walkers Special Old Whiskey,653.75,792,http://dummyimage.com/100x100.png/5fa2dd/ffffff,2019-01-08 13:40:57,2023-05-04 19:31:00
10,Cheese - Ermite Bleu,502.02,1561,http://dummyimage.com/136x100.png/cc0000/ffffff,2014-06-26 14:54:46,2022-02-12 01:39:14
27,"Fish - Atlantic Salmon, Cold",36.27,852,http://dummyimage.com/143x100.png/ff4444/ffffff,2020-10-17 18:56:28,2021-11-06 21:06:54
20,Fondant - Icing,824.01,185,http://dummyimage.com/145x100.png/dddddd/000000,2017-04-05 14:51:25,2023-03-10 16:40:55
13,Ostrich - Prime Cut,669.63,1159,http://dummyimage.com/120x100.png/cc0000/ffffff,2016-02-09 11:40:56,2022-05-20 17:44:24
4,Lemon Grass,188.16,1245,http://dummyimage.com/159x100.png/ff4444/ffffff,2019-04-02 03:20:21,2024-01-25 07:37:20
3,Muffin - Zero Transfat,680.22,1586,http://dummyimage.com/160x100.png/dddddd/000000,2015-06-28 21:52:47,2022-09-01 05:36:40
40,Beer - Upper Canada Lager,847.21,314,http://dummyimage.com/112x100.png/ff4444/ffffff,2020-01-19 16:40:05,2021-07-06 15:12:10
31,Flour - Pastry,52.36,1356,http://dummyimage.com/218x100.png/ff4444/ffffff,2014-02-09 01:51:22,2023-10-04 11:38:33
28,Beer - Steamwhistle,794.21,983,http://dummyimage.com/223x100.png/cc0000/ffffff,2015-09-01 03:52:03,2021-11-01 03:24:09
36,Pears - Fiorelle,494.72,101,http://dummyimage.com/110x100.png/cc0000/ffffff,2016-12-03 08:33:14,2022-09-24 15:32:55
1,Trueblue - Blueberry Cranberry,526.66,698,http://dummyimage.com/222x100.png/cc0000/ffffff,2020-09-11 16:12:22,2021-10-25 01:08:31
34,Ecolab - Solid Fusion,622.94,1659,http://dummyimage.com/219x100.png/dddddd/000000,2016-06-15 23:09:41,2024-06-01 19:31:13
30,Skewers - Bamboo,961.8,1794,http://dummyimage.com/141x100.png/cc0000/ffffff,2019-11-24 16:46:18,2022-11-17 18:26:39
18,Arizona - Green Tea,458.05,1674,http://dummyimage.com/170x100.png/cc0000/ffffff,2019-05-19 20:05:01,2022-06-19 15:58:48
35,Eggplant Oriental,702.36,1345,http://dummyimage.com/127x100.png/5fa2dd/ffffff,2019-12-18 17:05:04,2022-02-05 18:36:54
24,Vinegar - Tarragon,371.9,1122,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2015-08-03 14:04:54,2023-04-30 07:16:51
5,Easy Off Oven Cleaner,528.69,1956,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2014-05-17 03:16:00,2022-10-23 07:43:27
16,Cafe Royale,368.11,668,http://dummyimage.com/133x100.png/cc0000/ffffff,2020-08-25 16:49:37,2022-07-21 05:03:55
7,Juice - Apple 284ml,329.15,1378,http://dummyimage.com/132x100.png/5fa2dd/ffffff,2017-09-01 01:49:39,2021-07-13 08:37:28
26,External Supplier,138.2,467,http://dummyimage.com/236x100.png/cc0000/ffffff,2014-04-21 22:41:35,2021-02-09 04:20:13
37,Cleaner - Lime Away,579.96,845,http://dummyimage.com/183x100.png/ff4444/ffffff,2015-10-31 21:07:30,2023-01-16 08:58:48
29,Pepperoni Slices,128.26,57,http://dummyimage.com/250x100.png/dddddd/000000,2015-11-04 00:20:07,2022-06-16 01:54:31
19,Meldea Green Tea Liquor,491.64,1050,http://dummyimage.com/209x100.png/cc0000/ffffff,2016-10-26 04:35:21,2021-10-07 06:43:59
38,Glass - Juice Clear 5oz 55005,724.52,1206,http://dummyimage.com/148x100.png/ff4444/ffffff,2015-02-26 19:57:29,2023-04-29 20:16:15
23,Beer - Maudite,18.5,1859,http://dummyimage.com/169x100.png/ff4444/ffffff,2015-02-16 03:27:43,2024-06-29 12:16:02
17,Bag - Regular Kraft 20 Lb,344.71,292,http://dummyimage.com/137x100.png/cc0000/ffffff,2018-10-10 12:13:05,2024-03-06 01:32:15
11,Foam Dinner Plate,397.32,253,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2018-05-09 14:12:23,2021-08-05 12:10:09
8,Tea - Earl Grey,665.29,1544,http://dummyimage.com/173x100.png/dddddd/000000,2018-04-14 00:52:59,2023-09-26 22:38:15
22,"Beef - Chuck, Boneless",344.95,173,http://dummyimage.com/165x100.png/ff4444/ffffff,2019-03-18 20:45:30,2023-09-12 15:35:12
21,Nutmeg - Ground,531.06,802,http://dummyimage.com/151x100.png/ff4444/ffffff,2018-11-19 01:48:56,2022-02-12 05:45:39
15,Pepper - Roasted Red,105.62,418,http://dummyimage.com/149x100.png/ff4444/ffffff,2020-08-21 18:16:29,2023-02-20 06:20:10
33,Sauce - Plum,677.73,1559,http://dummyimage.com/113x100.png/cc0000/ffffff,2018-10-09 12:03:43,2022-05-05 22:07:37
15,Crackers - Melba Toast,273.36,1770,http://dummyimage.com/203x100.png/dddddd/000000,2020-12-26 16:36:04,2023-10-05 17:37:28
33,Easy Off Oven Cleaner,89.69,911,http://dummyimage.com/243x100.png/5fa2dd/ffffff,2019-09-13 06:42:37,2023-11-14 13:22:36
6,"Halibut - Whole, Fresh",86.7,386,http://dummyimage.com/196x100.png/5fa2dd/ffffff,2014-06-13 21:35:27,2023-10-04 12:32:32
4,Rum - Mount Gay Eclipes,402.27,1509,http://dummyimage.com/219x100.png/cc0000/ffffff,2014-11-05 19:32:52,2022-04-28 20:33:50
17,"Turkey - Breast, Double",360.11,1728,http://dummyimage.com/177x100.png/5fa2dd/ffffff,2020-08-27 06:15:16,2023-10-03 12:16:03
23,Veal - Knuckle,145.35,1626,http://dummyimage.com/238x100.png/ff4444/ffffff,2016-07-22 16:43:02,2021-06-08 10:56:29
38,Bread - Rye,471.43,1258,http://dummyimage.com/157x100.png/cc0000/ffffff,2015-11-04 03:35:04,2021-12-31 15:07:37
11,Potatoes - Parissienne,403.61,78,http://dummyimage.com/167x100.png/ff4444/ffffff,2015-10-09 04:09:44,2021-01-29 17:10:43
8,Coffee Swiss Choc Almond,350.82,1791,http://dummyimage.com/183x100.png/cc0000/ffffff,2020-02-25 17:20:46,2023-12-07 08:13:53
14,"7up Diet, 355 Ml",853.41,785,http://dummyimage.com/125x100.png/cc0000/ffffff,2020-02-25 06:35:58,2024-07-28 09:59:52
39,Cookie Choc,399.52,340,http://dummyimage.com/106x100.png/ff4444/ffffff,2014-08-18 05:31:47,2021-12-14 12:22:27
10,Butcher Twine 4r,434.54,1178,http://dummyimage.com/166x100.png/dddddd/000000,2017-07-22 02:41:52,2022-01-23 00:17:46
16,Juice - Orange 1.89l,15.91,1318,http://dummyimage.com/177x100.png/cc0000/ffffff,2020-08-09 04:04:43,2023-01-06 06:29:38
29,Salt - Table,581.51,1060,http://dummyimage.com/160x100.png/cc0000/ffffff,2016-09-12 14:20:34,2022-03-23 13:35:49
3,Tamarind Paste,928.06,128,http://dummyimage.com/193x100.png/dddddd/000000,2014-01-14 08:32:59,2024-04-08 03:19:33
21,Cabbage - Green,275.04,1464,http://dummyimage.com/100x100.png/cc0000/ffffff,2017-09-26 14:06:16,2023-01-15 10:20:59
22,Energy Drink - Franks Pineapple,663.7,737,http://dummyimage.com/103x100.png/cc0000/ffffff,2014-07-02 17:33:43,2022-01-03 17:57:28
1,Syrup - Monin - Granny Smith,253.05,1497,http://dummyimage.com/210x100.png/dddddd/000000,2016-11-07 09:17:40,2023-04-06 23:29:59
34,Coffee - Irish Cream,212.6,1714,http://dummyimage.com/206x100.png/ff4444/ffffff,2017-05-24 10:21:24,2021-12-02 19:35:15
27,Daikon Radish,200.71,1805,http://dummyimage.com/103x100.png/ff4444/ffffff,2016-07-05 21:16:33,2023-02-07 16:31:06
12,Cheese - Asiago,797.88,1193,http://dummyimage.com/168x100.png/dddddd/000000,2014-11-12 23:08:57,2023-02-19 17:04:46
28,Dasheen,883.13,86,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2018-06-12 21:19:18,2021-06-30 18:24:30
18,"Mushroom - Shitake, Fresh",645.58,991,http://dummyimage.com/101x100.png/5fa2dd/ffffff,2016-12-22 04:33:26,2022-11-25 07:14:12
5,Piping Jelly - All Colours,77.08,726,http://dummyimage.com/226x100.png/cc0000/ffffff,2020-06-02 08:14:08,2023-06-02 23:35:06
26,Cheese - Gouda Smoked,268.54,325,http://dummyimage.com/116x100.png/dddddd/000000,2016-12-23 19:19:56,2021-01-08 05:31:27
7,"Salmon - Atlantic, Fresh, Whole",149.76,1637,http://dummyimage.com/148x100.png/dddddd/000000,2014-06-11 09:20:59,2024-01-01 17:32:09
2,Longos - Chicken Cordon Bleu,55.18,30,http://dummyimage.com/238x100.png/dddddd/000000,2019-07-14 11:05:14,2021-05-19 08:38:49
40,Godiva White Chocolate,365.38,1233,http://dummyimage.com/234x100.png/5fa2dd/ffffff,2014-11-21 01:11:12,2021-09-19 23:44:58
32,Plaintain,142.55,552,http://dummyimage.com/180x100.png/dddddd/000000,2016-05-21 14:12:41,2021-02-13 12:48:34
9,Sobe - Tropical Energy,147.74,902,http://dummyimage.com/107x100.png/ff4444/ffffff,2019-05-06 19:36:02,2022-02-04 11:01:54
35,Arizona - Green Tea,424.4,926,http://dummyimage.com/104x100.png/cc0000/ffffff,2014-10-26 02:22:34,2023-08-01 09:16:21
28,Table Cloth 54x54 Colour,143.31,1671,http://dummyimage.com/121x100.png/ff4444/ffffff,2015-11-26 06:38:03,2024-01-30 18:24:22
23,Kiwano,49.09,1838,http://dummyimage.com/235x100.png/dddddd/000000,2014-11-12 10:47:11,2022-09-26 08:34:04
4,"Shrimp - 16/20, Peeled Deviened",523.88,1719,http://dummyimage.com/238x100.png/cc0000/ffffff,2016-02-18 11:27:39,2021-11-19 22:38:07
3,Wine - Spumante Bambino White,436.09,344,http://dummyimage.com/227x100.png/ff4444/ffffff,2020-11-05 06:23:09,2022-06-18 13:17:45
24,Wine - Blue Nun Qualitatswein,325.1,892,http://dummyimage.com/203x100.png/ff4444/ffffff,2019-10-11 06:22:09,2023-01-12 21:06:33
22,Cookie Choc,606.94,382,http://dummyimage.com/227x100.png/cc0000/ffffff,2018-02-28 15:59:33,2023-02-25 16:49:06
33,The Pop Shoppe - Root Beer,736.13,118,http://dummyimage.com/246x100.png/cc0000/ffffff,2016-04-04 21:50:35,2021-09-21 17:06:02
20,Bread - Focaccia Quarter,744.72,1491,http://dummyimage.com/167x100.png/5fa2dd/ffffff,2020-07-15 00:47:38,2023-02-21 09:34:24
34,Latex Rubber Gloves Size 9,45.34,1507,http://dummyimage.com/133x100.png/ff4444/ffffff,2014-11-19 21:22:35,2021-06-23 20:43:29
36,Wine - Puligny Montrachet A.,150.12,1781,http://dummyimage.com/198x100.png/ff4444/ffffff,2016-09-10 16:49:59,2022-12-29 06:29:19
1,Lettuce - Curly Endive,117.83,718,http://dummyimage.com/110x100.png/dddddd/000000,2016-02-25 11:30:26,2022-11-09 10:56:14
35,Wine - Stoneliegh Sauvignon,655.1,1914,http://dummyimage.com/156x100.png/cc0000/ffffff,2018-06-19 18:34:11,2024-08-08 01:22:16
19,Shrimp - Black Tiger 8 - 12,309.55,1430,http://dummyimage.com/102x100.png/5fa2dd/ffffff,2018-08-07 04:56:11,2021-09-09 06:24:25
